,Unnamed: 0,Ambient Temperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,RotorRPM,WindDirection,WindSpeed,ActivePower
86152,2019-08-21 06:40:00+00:00,26.729531,43.8021395,-0.554751856,-0.512039888,-0.512039888,0.0,72.2527525,60.828618000000006,1584.64965,73.94744,73.40961375,33.00630375,36.59375,357.0,14.190579999999999,357.0,7.87413965,1262.493222
96416,2019-10-31 13:20:00+00:00,27.56039511,41.42583963,-1.0185161,-0.526869478,-0.526869478,0.0,67.25837938,58.82142167,1253.040744,67.50481933,66.780905,33.00628175,36.875,200.0,11.22640667,200.0,6.285211006,592.83841
88165,2019-09-04 06:10:00+00:00,29.206076899999996,47.802651700000006,9.899277065,10.29563038,10.29563038,0.0,80.8896559,68.8544694,1755.9439100000002,117.2887798,116.70689499999999,39.2084188,42.312686,348.0,15.744319099999998,348.0,11.328719300000001,1716.21312
97051,2019-11-04 23:10:00+00:00,27.014714899999998,38.25588278,85.00005,84.999954,84.999954,0.0,50.06778311,48.6434252,0.0,46.9724819,46.372933700000004,36.996185,39.47207678,143.5,0.0,143.5,1.4838788840000001,-4.826923516
739,2019-11-16 01:00:00+00:00,23.26596278,37.21055813,0.909651687,1.280341067,1.280341067,0.0,55.08324663,50.63099367,1030.131467,50.42457244,49.66107311,31.857471999999998,31.5625,166.0,9.243360111,166.0,4.251722033,125.2720494
372,2019-11-13 11:50:00+00:00,27.91498778,41.41527167,-1.016107239,-0.536000324,-0.536000324,0.0,69.14147256,59.95371033,1248.4546890000001,66.67562822,65.89772722,36.99187511,41.33333333,138.0,11.20323922,138.0,5.798120832,572.8074011
73296,2019-05-24 00:00:00+00:00,29.36648078,41.860338,-1.072098305,-0.56202876,-0.56202876,0.0,58.80422611,58.25883856,1104.327133,72.46657244,71.72246744,35.99186756,35.79239322,0.0,9.902554222000001,0.0,5.891072039,403.3727967
95556,2019-10-25 14:00:00+00:00,24.28638044,40.81014563,0.566395234,1.127029661,1.127029661,0.0,60.83593199999999,55.21511633,1029.573789,57.22510767,56.39979689,38.003815,37.7578125,278.8,9.241948333,278.8,3.8950682469999998,144.1905963
86868,2019-08-26 06:00:00+00:00,29.7922982,48.5825823,1.70992502,1.594626554,1.594626554,0.0,78.9965945,66.88218499999999,1706.72897,103.5445635,103.01933290000001,37.996185,42.55625,287.6666667,15.2909033,287.6666667,8.33843455,1588.5420119999999
96040,2019-10-28 22:40:00+00:00,24.31206978,39.97130025,22.94635185,23.130187,23.130187,0.0,54.17650775,51.27133967,424.0706956,52.75824567,51.910888,35.00356438,33.937273499999996,142.0,3.813611752,142.0,3.263126179,-6.201972079
1693,2019-11-22 16:00:00+00:00,24.6407747,44.188751399999994,-1.089582433,-0.554120704,-0.554120704,0.0,67.42288549999999,56.136368700000006,1434.7758800000001,77.17462859999999,76.6522241,34.996030600000005,35.4062435,160.0,12.85557,160.0,7.349789645,935.7704279
77879,2019-06-24 19:50:00+00:00,28.3403859,48.1183552,-0.9466752690000001,-0.75959262,-0.75959262,0.0,73.53025240000001,61.338527600000006,1530.54272,83.484239,82.9725929,40.003815,39.1875,340.0,13.7102387,340.0,8.42099945,1109.983093
82547,2019-07-27 05:50:00+00:00,29.89004911,47.20902313,15.27632456,15.82959653,15.82959653,0.0,80.96461813,68.99758,1756.1197,119.8930888,119.25005959999999,39.996185,43.42962838,342.0,15.75069722,342.0,15.71908261,1729.7012780000002
85071,2019-08-13 18:30:00+00:00,27.594920899999998,51.0724692,4.531396285,5.008294901,5.008294901,0.0,79.295694,67.1541,1752.05525,110.33673300000001,109.813499,42.08437670000001,41.118528000000005,340.0,15.7277829,340.0,9.442389415,1712.23337
92336,2019-10-03 05:20:00+00:00,32.93415344,38.45840744,55.64909505,55.64895982,55.64895982,0.0,50.38100111,48.43967989,33.82543104,47.54180044,46.68261422,37.97986667,43.05562733,59.25,0.22851458300000002,59.25,2.451064885,-5.262267075
96941,2019-11-04 04:50:00+00:00,30.30068767,36.233375,65.46295658,67.28370611,67.28370611,0.0,47.18081587,45.42505389,10.54083644,43.22454911,42.30045222,34.996185,39.75698,210.7777778,0.0,210.7777778,2.252789337,-5.609061153
91837,2019-09-29 18:10:00+00:00,27.65749457,42.390679,-0.811292745,-0.101886379,-0.101886379,0.0,62.5569685,57.34963557,1035.016971,64.10951899999999,63.28006014,38.003815,37.76044167,182.0,9.284506071000001,182.0,5.003821357,280.6521521
78084,2019-06-26 06:00:00+00:00,32.1307829,50.26276589,-0.816127908,-0.076833832,-0.076833832,0.0,75.70336622,64.5744704,1555.4443199999998,96.79946109999999,96.3205363,41.004437,45.54861156,224.4545455,13.93123645,224.4545455,7.23580471,1161.288625
